district,taluka,village,village_key,n_rows,n_surveys
NARMADA,DEDIAPADA,KAKERPADA,KAKERPADA,26,107
NARMADA,DEDIAPADA,KALTAR,KALTAR,4,36
NARMADA,DEDIAPADA,KANBUDI,KANBUDI,1,127
NARMADA,DEDIAPADA,KANJAL,KANJAL,5,50
NARMADA,DEDIAPADA,KANJI,KANJI,10,145
NARMADA,DEDIAPADA,KEVDI,KEVDI,3,201
NARMADA,DEDIAPADA,KHABJIDABDA,KHABJIDABDA,3,77
NARMADA,DEDIAPADA,KHARCHIPADA,KHARCHIPADA,12,65
NARMADA,DEDIAPADA,KHATAM,KHATAM,25,93
NARMADA,DEDIAPADA,KHEIDIPADA,KHEIDIPADA,32,262
NARMADA,DEDIAPADA,KHOKHARAUMAR,KHOKHARAUMAR,22,128
NARMADA,DEDIAPADA,KHUPAR BARSAN,KHUPARBARSAN,18,72
NARMADA,DEDIAPADA,KHURDI,KHURDI,31,112
NARMADA,DEDIAPADA,KOKAM,KOKAM,47,90
NARMADA,DEDIAPADA,KOLIVADA(BO),KOLIVADABO,2,31
NARMADA,DEDIAPADA,KOLIWADA(PAN),KOLIWADAPAN,5,83
NARMADA,DEDIAPADA,KUKARDA,KUKARDA,2,156
NARMADA,DEDIAPADA,KUMBKHADI,KUMBKHADI,1,22
NARMADA,DEDIAPADA,KUNBAR,KUNBAR,11,226
NARMADA,DEDIAPADA,KUNDIAMBA,KUNDIAMBA,6,326
NARMADA,DEDIAPADA,KUTILPADA,KUTILPADA,11,86
NARMADA,DEDIAPADA,LADAVA,LADAVA,1,66
NARMADA,DEDIAPADA,MAAL,MAAL,10,211
NARMADA,DEDIAPADA,MACHIPADA,MACHIPADA,23,69
NARMADA,DEDIAPADA,MADYUSAG,MADYUSAG,3,121
NARMADA,DEDIAPADA,MAGARDEV,MAGARDEV,3,52
NARMADA,DEDIAPADA,MANDALA,MANDALA,26,273
NARMADA,DEDIAPADA,MATHASAR,MATHASAR,1,56
NARMADA,DEDIAPADA,MATHAVALI,MATHAVALI,12,90
NARMADA,DEDIAPADA,MOHBUDI,MOHBUDI,10,87
NARMADA,DEDIAPADA,MOJRA,MOJRA,4,50
NARMADA,DEDIAPADA,MORJADI,MORJADI,1,330
NARMADA,DEDIAPADA,MOSIT,MOSIT,2,101
NARMADA,DEDIAPADA,MOSKUT,MOSKUT,12,93
NARMADA,DEDIAPADA,MOSKUVA,MOSKUVA,8,124
NARMADA,DEDIAPADA,MOTASUKAAMBA,MOTASUKAAMBA,3,212
NARMADA,DEDIAPADA,MOTI KALBI,MOTIKALBI,3,7
NARMADA,DEDIAPADA,MOTIBEDVAN,MOTIBEDVAN,20,85
NARMADA,DEDIAPADA,MULKAPADA,MULKAPADA,9,71
NARMADA,DEDIAPADA,NANA SUKAAAMBA,NANASUKAAAMBA,4,101
NARMADA,DEDIAPADA,NANI BEDVAAN,NANIBEDVAAN,24,110
NARMADA,DEDIAPADA,NANI SINGLOTI,NANISINGLOTI,28,133
NARMADA,DEDIAPADA,NAVAGAM,NAVAGAM,1,210
NARMADA,DEDIAPADA,NAVAGAM(PANUDA),NAVAGAMPANUDA,5,93
NARMADA,DEDIAPADA,NINGHAT,NINGHAT,8,138
NARMADA,DEDIAPADA,NIVALDA,NIVALDA,10,184
NARMADA,DEDIAPADA,PAANSAR,PAANSAR,4,200
NARMADA,DEDIAPADA,PANCHUMAR,PANCHUMAR,1,79
NARMADA,DEDIAPADA,PANGAM,PANGAM,21,79
NARMADA,DEDIAPADA,PANKHALA,PANKHALA,1,86
NARMADA,DEDIAPADA,PANUDA,PANUDA,5,172
NARMADA,DEDIAPADA,PATDI,PATDI,4,307
NARMADA,DEDIAPADA,PATVALI,PATVALI,7,81
NARMADA,DEDIAPADA,PIPARVATI,PIPARVATI,10,81
NARMADA,DEDIAPADA,PIPLA,PIPLA,13,184
NARMADA,DEDIAPADA,PIPLOD,PIPLOD,7,89
NARMADA,DEDIAPADA,PIPRIPADA,PIPRIPADA,2,25
NARMADA,DEDIAPADA,POMLAPADA,POMLAPADA,11,148
NARMADA,DEDIAPADA,RAKHASKUNDI,RAKHASKUNDI,11,76
NARMADA,DEDIAPADA,RAMBHAVA,RAMBHAVA,2,58
NARMADA,DEDIAPADA,RELVA,RELVA,5,54
NARMADA,DEDIAPADA,ROHDA,ROHDA,23,117
NARMADA,DEDIAPADA,ROZGHAT,ROZGHAT,13,104
NARMADA,DEDIAPADA,RUKHAL,RUKHAL,2,90
NARMADA,DEDIAPADA,SABUTI,SABUTI,7,144
NARMADA,DEDIAPADA,SAJANVAV,SAJANVAV,4,76
NARMADA,DEDIAPADA,SAMARPADA(SIDDI,SAMARPADASIDDI,5,49
NARMADA,DEDIAPADA,SAMARPADA(THAVA,SAMARPADATHAVA,26,149
NARMADA,DEDIAPADA,SAMOT,SAMOT,28,290
NARMADA,DEDIAPADA,SANKLI,SANKLI,34,80
NARMADA,DEDIAPADA,SEJPUR,SEJPUR,5,76
NARMADA,DEDIAPADA,SOLIYA,SOLIYA,41,301
NARMADA,DEDIAPADA,SORAPADA,SORAPADA,1,172
NARMADA,DEDIAPADA,SUKVAL,SUKVAL,1,150
NARMADA,DEDIAPADA,TABDA,TABDA,13,317
NARMADA,DEDIAPADA,THAPAVI,THAPAVI,6,44
NARMADA,DEDIAPADA,TILIPADA,TILIPADA,5,69
NARMADA,DEDIAPADA,TIMBAPADA,TIMBAPADA,11,84
NARMADA,DEDIAPADA,UMARAN,UMARAN,24,243
NARMADA,DEDIAPADA,VADIVAV,VADIVAV,1,136
NARMADA,DEDIAPADA,VADPADA,VADPADA,14,104
NARMADA,DEDIAPADA,VADVA,VADVA,11,174
NARMADA,DEDIAPADA,VAGHUMAR,VAGHUMAR,3,66
NARMADA,DEDIAPADA,VAL,VAL,6,204
NARMADA,DEDIAPADA,VANDRI,VANDRI,3,51
NARMADA,DEDIAPADA,VEDCHA,VEDCHA,1,48
NARMADA,DEDIAPADA,ZANK,ZANK,27,329
NARMADA,NANDOD,AAKUWADA,AAKUWADA,23,188
NARMADA,NANDOD,AAMDALA,AAMDALA,12,182
NARMADA,NANDOD,AAMLETHA,AAMLETHA,38,568
NARMADA,NANDOD,AAMLI,AAMLI,10,114
NARMADA,NANDOD,AKTESWAR,AKTESWAR,28,301
NARMADA,NANDOD,AMARPARA,AMARPARA,13,127
NARMADA,NANDOD,ANIZARA,ANIZARA,19,333
NARMADA,NANDOD,AORAPA,AORAPA,3,138
NARMADA,NANDOD,BAKHAR,BAKHAR,2,177
NARMADA,NANDOD,BAMAN FALIYA,BAMANFALIYA,2,77
NARMADA,NANDOD,BHACHARVADA,BHACHARVADA,53,2524
NARMADA,NANDOD,BHADAM,BHADAM,31,1122
NARMADA,NANDOD,BHANDRA,BHANDRA,19,87
NARMADA,NANDOD,BHEKHDIYA,BHEKHDIYA,3,178
NARMADA,NANDOD,BHILVASI,BHILVASI,25,219
NARMADA,NANDOD,BHUCHAD,BHUCHAD,16,314
NARMADA,NANDOD,BHUMLIYA,BHUMLIYA,21,223
NARMADA,NANDOD,BILTHANA,BILTHANA,6,80
NARMADA,NANDOD,BITADA,BITADA,7,121
NARMADA,NANDOD,BORIDRA,BORIDRA,24,191
NARMADA,NANDOD,BORIYA,BORIYA,2,129
NARMADA,NANDOD,BORUTAR,BORUTAR,2,59
NARMADA,NANDOD,CHHINDIYAPARA,CHHINDIYAPARA,6,95
NARMADA,NANDOD,CHICHDIYA,CHICHDIYA,4,161
NARMADA,NANDOD,CHITRAVADI,CHITRAVADI,5,278
NARMADA,NANDOD,CHITROL,CHITROL,2,108
NARMADA,NANDOD,DHAMANACHA,DHAMANACHA,14,560
NARMADA,NANDOD,DHAMDARA,DHAMDARA,6,122
NARMADA,NANDOD,DHANIYARA,DHANIYARA,2,215
NARMADA,NANDOD,DHANPOR,DHANPOR,6,430
NARMADA,NANDOD,DHARIKHEDA,DHARIKHEDA,23,146
NARMADA,NANDOD,DHEPHA,DHEPHA,2,58
NARMADA,NANDOD,DHIRKHADI,DHIRKHADI,2,60
NARMADA,NANDOD,DHOBISAL,DHOBISAL,2,71
NARMADA,NANDOD,DHOLAR,DHOLAR,27,267
NARMADA,NANDOD,DHOLIVAV,DHOLIVAV,7,86
NARMADA,NANDOD,FULWADI,FULWADI,9,250
NARMADA,NANDOD,GABHANA,GABHANA,2,222
NARMADA,NANDOD,GADIT,GADIT,8,158
NARMADA,NANDOD,GADKOI,GADKOI,10,153
NARMADA,NANDOD,GADOD,GADOD,2,148
NARMADA,NANDOD,GAGAR,GAGAR,5,135
NARMADA,NANDOD,GALUPURA,GALUPURA,2,19
NARMADA,NANDOD,GAMBHIRPURA,GAMBHIRPURA,2,91
NARMADA,NANDOD,GAMKUVA,GAMKUVA,2,162
NARMADA,NANDOD,GHANTA,GHANTA,3,199
NARMADA,NANDOD,GOPALPURA,GOPALPURA,27,206
NARMADA,NANDOD,GORA,GORA,11,300
NARMADA,NANDOD,GULVANI,GULVANI,4,144
NARMADA,NANDOD,GUNETHA,GUNETHA,2,66
NARMADA,NANDOD,GUREDESHWAR,GUREDESHWAR,48,344
NARMADA,NANDOD,GUVAR,GUVAR,23,1115
NARMADA,NANDOD,HARIPURA,HARIPURA,2,11
NARMADA,NANDOD,HAZRPURA,HAZRPURA,26,816
NARMADA,NANDOD,HELAMBI,HELAMBI,16,67
NARMADA,NANDOD,INDRAVRNA,INDRAVRNA,10,240
NARMADA,NANDOD,JEETNAGER,JEETNAGER,1,184
NARMADA,NANDOD,JESHALPOR,JESHALPOR,24,576
NARMADA,NANDOD,JETPOR,JETPOR,2,95
NARMADA,NANDOD,JETPUR(RAM),JETPURRAM,1,47
NARMADA,NANDOD,JIOUR,JIOUR,15,529
NARMADA,NANDOD,JITGHATH,JITGHATH,5,449
NARMADA,NANDOD,JUNARAJ,JUNARAJ,7,45
NARMADA,NANDOD,JUNVAD,JUNVAD,28,220
NARMADA,NANDOD,KAKADVA,KAKADVA,4,192
NARMADA,NANDOD,KALIMAKVANA,KALIMAKVANA,4,274
NARMADA,NANDOD,KANDROJ,KANDROJ,25,386
NARMADA,NANDOD,KANPORE,KANPORE,2,122
NARMADA,NANDOD,KARATHA,KARATHA,7,598
NARMADA,NANDOD,KARELI,KARELI,10,107
NARMADA,NANDOD,KEVADIYA,KEVADIYA,3,383
NARMADA,NANDOD,KHADAGADA,KHADAGADA,20,292
NARMADA,NANDOD,KHAMAR,KHAMAR,2,87
NARMADA,NANDOD,KHOJALVASA,KHOJALVASA,17,148
NARMADA,NANDOD,KHUNTA AANBA,KHUNTAAANBA,19,198
NARMADA,NANDOD,KOTHARA,KOTHARA,10,165
NARMADA,NANDOD,KOTHI,KOTHI,2,257
NARMADA,NANDOD,KUMASGAM,KUMASGAM,22,119
NARMADA,NANDOD,KUMBHIYA,KUMBHIYA,3,53
NARMADA,NANDOD,LACHHRAS,LACHHRAS,24,1213
NARMADA,NANDOD,LIMDI,LIMDI,2,171
NARMADA,NANDOD,LIMKHETAR,LIMKHETAR,3,102
NARMADA,NANDOD,LODHAN,LODHAN,15,85
NARMADA,NANDOD,MAHUDIPADA,MAHUDIPADA,4,118
NARMADA,NANDOD,MANDAN,MANDAN,1,15
NARMADA,NANDOD,MANGAROL,MANGAROL,55,921
NARMADA,NANDOD,MANKADAMBA,MANKADAMBA,18,409
NARMADA,NANDOD,MANKUVA,MANKUVA,3,66
NARMADA,NANDOD,MAOJEE,MAOJEE,5,55
NARMADA,NANDOD,MAYASHI,MAYASHI,3,168
NARMADA,NANDOD,MEDGAM,MEDGAM,4,73
NARMADA,NANDOD,MITHIVAV,MITHIVAV,1,59
NARMADA,NANDOD,MOTA AAMBA,MOTAAAMBA,1,81
NARMADA,NANDOD,MOTA HENDVA,MOTAHENDVA,6,71
NARMADA,NANDOD,MOTA LIMATWADA,MOTALIMATWADA,2,219
NARMADA,NANDOD,MOTA PIPRIYA,MOTAPIPRIYA,7,118
NARMADA,NANDOD,MOTARAYPURA,MOTARAYPURA,10,583
NARMADA,NANDOD,MOTI CHIKHALI,MOTICHIKHALI,2,53
NARMADA,NANDOD,MOTIBHAMRI,MOTIBHAMRI,3,142
NARMADA,NANDOD,MOTIRAVAL,MOTIRAVAL,49,129
NARMADA,NANDOD,NAGHOTPOR,NAGHOTPOR,5,361
NARMADA,NANDOD,NAMALGATH,NAMALGATH,10,85
NARMADA,NANDOD,NANA HAIDAVA,NANAHAIDAVA,4,59
NARMADA,NANDOD,NANA LIMATWADA,NANALIMATWADA,2,102
NARMADA,NANDOD,NANA PIPRIYA,NANAPIPRIYA,1,98
NARMADA,NANDOD,NANA RAYPURA,NANARAYPURA,2,59
NARMADA,NANDOD,NANA ZUNDA,NANAZUNDA,5,24
NARMADA,NANDOD,NANI CHIKHALI,NANICHIKHALI,3,74
NARMADA,NANDOD,NANIRAVALGAAM,NANIRAVALGAAM,2,108
NARMADA,NANDOD,NARKHADI,NARKHADI,26,238
NARMADA,NANDOD,NASRI,NASRI,2,95
NARMADA,NANDOD,NAVAGAM,NAVAGAM,2,50
NARMADA,NANDOD,NAVAGAM(RAM.),NAVAGAMRAM,2,133
NARMADA,NANDOD,NAVAPARA(NIKOLI),NAVAPARANIKOLI,14,422
NARMADA,NANDOD,NAVAPURA(GARU),NAVAPURAGARU,1,42
NARMADA,NANDOD,NAVAVAGHPURA,NAVAVAGHPURA,52,359
NARMADA,NANDOD,NAVRA,NAVRA,54,1082
NARMADA,NANDOD,NIKOLI,NIKOLI,6,635
NARMADA,NANDOD,ORI,ORI,64,723
NARMADA,NANDOD,PALSI,PALSI,5,179
NARMADA,NANDOD,PANCHLA,PANCHLA,9,80
NARMADA,NANDOD,PANISADDIYA,PANISADDIYA,3,55
NARMADA,NANDOD,PANTALAVDI,PANTALAVDI,7,62
NARMADA,NANDOD,PATI,PATI,5,56
NARMADA,NANDOD,PATNA,PATNA,18,503
NARMADA,NANDOD,PINCHHIPURA,PINCHHIPURA,9,302
NARMADA,NANDOD,POICHA,POICHA,66,357
NARMADA,NANDOD,PRATAPNAGAR,PRATAPNAGAR,16,387
NARMADA,NANDOD,PRATAPPARA,PRATAPPARA,12,344
NARMADA,NANDOD,RAJUVADIYA,RAJUVADIYA,12,967
NARMADA,NANDOD,RAMGADH,RAMGADH,2,48
NARMADA,NANDOD,RAMPARA(MANG.),RAMPARAMANG,15,290
NARMADA,NANDOD,RAMPARA(PATNA),RAMPARAPATNA,4,19
NARMADA,NANDOD,RANIPARA,RANIPARA,38,142
NARMADA,NANDOD,RASELA,RASELA,12,189
NARMADA,NANDOD,REL(UMARVA),RELUMARVA,1,174
NARMADA,NANDOD,RINGANI,RINGANI,20,174
NARMADA,NANDOD,RUNDH,RUNDH,10,492
NARMADA,NANDOD,SAJANPURA,SAJANPURA,1,18
NARMADA,NANDOD,SAKVA,SAKVA,7,85
NARMADA,NANDOD,SAMARIYA,SAMARIYA,12,175
NARMADA,NANDOD,SAMSERPURA,SAMSERPURA,2,80
NARMADA,NANDOD,SANDHIYA,SANDHIYA,3,189
NARMADA,NANDOD,SANJROLI,SANJROLI,19,180
NARMADA,NANDOD,SENGPARA,SENGPARA,3,206
NARMADA,NANDOD,SHAHERAV,SHAHERAV,3,585
NARMADA,NANDOD,SISODARA,SISODARA,22,730
NARMADA,NANDOD,SODHALIYA,SODHALIYA,4,294
NARMADA,NANDOD,SONGAM,SONGAM,3,144
NARMADA,NANDOD,SUKA,SUKA,3,85
NARMADA,NANDOD,SULTANPURA,SULTANPURA,7,74
NARMADA,NANDOD,SUNDARPURA,SUNDARPURA,2,450
NARMADA,NANDOD,SURAJVAD,SURAJVAD,3,481
NARMADA,NANDOD,SURVANI,SURVANI,2,35
NARMADA,NANDOD,TANKARI,TANKARI,3,636
NARMADA,NANDOD,TAROPA,TAROPA,13,294
NARMADA,NANDOD,THARI,THARI,19,290
NARMADA,NANDOD,THAVADIA,THAVADIA,2,37
NARMADA,NANDOD,TIMARVA,TIMARVA,5,136
NARMADA,NANDOD,TIMBI,TIMBI,45,394
NARMADA,NANDOD,TORNA,TORNA,20,240
NARMADA,NANDOD,UMARAVA,UMARAVA,5,778
NARMADA,NANDOD,UMARAVA(JOSHI),UMARAVAJOSHI,1,1
NARMADA,NANDOD,VAALPARA,VAALPARA,1,45
NARMADA,NANDOD,VADHRALI,VADHRALI,16,335
NARMADA,NANDOD,VADI,VADI,30,120
NARMADA,NANDOD,VADIYA,VADIYA,14,349
NARMADA,NANDOD,VAGHETHA,VAGHETHA,22,376
NARMADA,NANDOD,VAGHODIYA,VAGHODIYA,44,335
NARMADA,NANDOD,VANDARIYA,VANDARIYA,3,248
NARMADA,NANDOD,VANJANI TAD,VANJANITAD,1,48
NARMADA,NANDOD,VANZAR,VANZAR,8,161
NARMADA,NANDOD,VANZI,VANZI,2,96
NARMADA,NANDOD,VARACHHA,VARACHHA,19,210
NARMADA,NANDOD,VARKHAD,VARKHAD,44,447
NARMADA,NANDOD,VASALA(GAAM),VASALAGAAM,5,212
NARMADA,NANDOD,VASANTPURA,VASANTPURA,2,64
NARMADA,NANDOD,VAVDI,VAVDI,19,391
NARMADA,NANDOD,VAVIALA,VAVIALA,16,272
NARMADA,NANDOD,VERISALPARA,VERISALPARA,2,26
NARMADA,NANDOD,VIRPOR,VIRPOR,22,1006
NARMADA,NANDOD,VIRSINGPARA,VIRSINGPARA,13,74
NARMADA,NANDOD,WELCHADI,WELCHADI,35,196
NARMADA,NANDOD,ZARIYA,ZARIYA,27,194
NARMADA,NANDOD,ZARVANI,ZARVANI,6,228
NARMADA,NANDOD,ZER,ZER,1,99
NARMADA,SAGBARA,AMIYAR,AMIYAR,5,123
NARMADA,SAGBARA,BARKTURA,BARKTURA,7,97
NARMADA,SAGBARA,BHADOD,BHADOD,3,38
NARMADA,SAGBARA,BHAWARI SHAVAR,BHAWARISHAVAR,1,46
NARMADA,SAGBARA,BHOGWAD,BHOGWAD,9,37
NARMADA,SAGBARA,BHOR AAMLI,BHORAAMLI,26,102
NARMADA,SAGBARA,BODVAV,BODVAV,17,114
NARMADA,SAGBARA,CHATUWAD,CHATUWAD,1,472
NARMADA,SAGBARA,CHIKALI,CHIKALI,10,60
NARMADA,SAGBARA,CHIMBAPANI,CHIMBAPANI,1,5
NARMADA,SAGBARA,CHITRA KEVADI,CHITRAKEVADI,5,29
NARMADA,SAGBARA,CHOPADVAV,CHOPADVAV,8,16
NARMADA,SAGBARA,DABKA,DABKA,26,54
NARMADA,SAGBARA,DATTVADA,DATTVADA,11,41
NARMADA,SAGBARA,DEVMOGRA,DEVMOGRA,1,13
NARMADA,SAGBARA,DEVSAKI,DEVSAKI,4,36
NARMADA,SAGBARA,DHAVLIVER,DHAVLIVER,21,105
NARMADA,SAGBARA,DHODHANVADI,DHODHANVADI,1,111
NARMADA,SAGBARA,DUDHALIVER,DUDHALIVER,4,28
NARMADA,SAGBARA,GAY SAVAR,GAYSAVAR,8,48
NARMADA,SAGBARA,GHANSHERA,GHANSHERA,31,100
NARMADA,SAGBARA,GHODMUNG,GHODMUNG,8,42
NARMADA,SAGBARA,GOANAAMBA,GOANAAMBA,8,34
NARMADA,SAGBARA,GOATPADA,GOATPADA,4,42
NARMADA,SAGBARA,GODDA,GODDA,6,15
NARMADA,SAGBARA,HOLIAAMBLI,HOLIAAMBLI,1,37
NARMADA,SAGBARA,JAVLI,JAVLI,14,165
NARMADA,SAGBARA,KAKARPADA,KAKARPADA,1,39
NARMADA,SAGBARA,KEL,KEL,5,65
NARMADA,SAGBARA,KHADKIMAHU,KHADKIMAHU,3,12
NARMADA,SAGBARA,KHADKUNI,KHADKUNI,3,60
NARMADA,SAGBARA,KHAIRPADA,KHAIRPADA,13,167
NARMADA,SAGBARA,KHAMPADA,KHAMPADA,1,14
NARMADA,SAGBARA,KHANKHADI,KHANKHADI,10,26
NARMADA,SAGBARA,KHOCHARPADA,KHOCHARPADA,16,101
NARMADA,SAGBARA,KHOTA,KHOTA,1,110
NARMADA,SAGBARA,KODBA,KODBA,6,60
NARMADA,SAGBARA,KODKHADI,KODKHADI,3,19
NARMADA,SAGBARA,KOLVAN,KOLVAN,28,375
NARMADA,SAGBARA,KUNWARKHADI,KUNWARKHADI,1,2
NARMADA,SAGBARA,KUVDAVADI,KUVDAVADI,13,75
NARMADA,SAGBARA,KUYADA,KUYADA,16,52
NARMADA,SAGBARA,KUYALA,KUYALA,4,94
NARMADA,SAGBARA,MAHUPADA,MAHUPADA,42,172
NARMADA,SAGBARA,MAKRAN,MAKRAN,3,38
NARMADA,SAGBARA,MORAVI,MORAVI,9,19
NARMADA,SAGBARA,MOTA KAKDIAAMBA,MOTAKAKDIAAMBA,7,222
NARMADA,SAGBARA,MOTADOR AAMBA,MOTADORAAMBA,3,22
NARMADA,SAGBARA,MOTIDEVROOPAN,MOTIDEVROOPAN,4,6
NARMADA,SAGBARA,MOTOMOGRI,MOTOMOGRI,1,26
NARMADA,SAGBARA,MOVEE,MOVEE,8,135
NARMADA,SAGBARA,NAAL,NAAL,1,18
NARMADA,SAGBARA,NALAKUND,NALAKUND,1,21
NARMADA,SAGBARA,NANA DORAAMBA,NANADORAAMBA,3,35
NARMADA,SAGBARA,NANA KAKDIAAMBA,NANAKAKDIAAMBA,5,80
NARMADA,SAGBARA,NANI DEVRUPAN,NANIDEVRUPAN,15,82
NARMADA,SAGBARA,NANI MOGRI,NANIMOGRI,1,6
NARMADA,SAGBARA,NANI PARODHI,NANIPARODHI,6,39
NARMADA,SAGBARA,NARWADI,NARWADI,12,101
NARMADA,SAGBARA,NAVAGAM(SELAMBA),NAVAGAMSELAMBA,2,22
NARMADA,SAGBARA,NAVAPADA,NAVAPADA,5,43
NARMADA,SAGBARA,NEVADI AAMBA,NEVADIAAMBA,7,75
NARMADA,SAGBARA,PADI,PADI,1,128
NARMADA,SAGBARA,PALASWADA,PALASWADA,1,166
NARMADA,SAGBARA,PANA,PANA,4,17
NARMADA,SAGBARA,PANCHPIPARI,PANCHPIPARI,7,187
NARMADA,SAGBARA,PANKHALA,PANKHALA,10,45
NARMADA,SAGBARA,PARODHI,PARODHI,4,26
NARMADA,SAGBARA,PATHANA,PATHANA,3,46
NARMADA,SAGBARA,PATI,PATI,13,102
NARMADA,SAGBARA,PATLA MAU,PATLAMAU,10,128
NARMADA,SAGBARA,PIPARIPADA,PIPARIPADA,8,30
NARMADA,SAGBARA,PIPLAPANI,PIPLAPANI,7,161
NARMADA,SAGBARA,PIRMANDALA,PIRMANDALA,5,46
NARMADA,SAGBARA,PUNJARIGADH,PUNJARIGADH,3,200
NARMADA,SAGBARA,RACHHWADA,RACHHWADA,6,55
NARMADA,SAGBARA,RANBUDA,RANBUDA,1,133
NARMADA,SAGBARA,ROZDEV,ROZDEV,3,64
NARMADA,SAGBARA,SAGBARA,SAGBARA,29,129
NARMADA,SAGBARA,SAJANVAV,SAJANVAV,4,54
NARMADA,SAGBARA,SELAMBA,SELAMBA,10,90
NARMADA,SAGBARA,SIMAAMLEE,SIMAAMLEE,1,106
NARMADA,SAGBARA,SORAPADA,SORAPADA,4,211
NARMADA,SAGBARA,SORTA,SORTA,3,26
NARMADA,SAGBARA,TANKANI,TANKANI,8,52
NARMADA,SAGBARA,TAVAL,TAVAL,24,136
NARMADA,SAGBARA,UBHARIYA,UBHARIYA,9,192
NARMADA,SAGBARA,UMAN,UMAN,3,83
NARMADA,SAGBARA,UMARAN,UMARAN,11,102
NARMADA,SAGBARA,UMARKUI,UMARKUI,1,12
NARMADA,TILAKWADA,AALAMPURA,AALAMPURA,9,80
NARMADA,TILAKWADA,AAMLIYA,AAMLIYA,2,155
NARMADA,TILAKWADA,AGAR,AGAR,10,423
NARMADA,TILAKWADA,ALVA,ALVA,12,315
NARMADA,TILAKWADA,BANDARPURA,BANDARPURA,1,48
NARMADA,TILAKWADA,BHADRAVA,BHADRAVA,3,126
NARMADA,TILAKWADA,BUJETHA,BUJETHA,16,400
NARMADA,TILAKWADA,CHITRAKHADI,CHITRAKHADI,7,96
NARMADA,TILAKWADA,CHUDESHWAR,CHUDESHWAR,6,194
NARMADA,TILAKWADA,DABHED,DABHED,8,200
NARMADA,TILAKWADA,DABHIYA,DABHIYA,1,124
NARMADA,TILAKWADA,DEVLIYA,DEVLIYA,38,243
NARMADA,TILAKWADA,DHANIKHOD,DHANIKHOD,1,28
NARMADA,TILAKWADA,FATEHPUR(VAJI),FATEHPURVAJI,7,383
NARMADA,TILAKWADA,FATEPUE(VAN),FATEPUEVAN,7,103
NARMADA,TILAKWADA,FERKUVA,FERKUVA,6,88
NARMADA,TILAKWADA,GAMBHIRPURA,GAMBHIRPURA,5,49
NARMADA,TILAKWADA,GAMOD,GAMOD,4,599
NARMADA,TILAKWADA,GANSHINDA,GANSHINDA,7,833
NARMADA,TILAKWADA,GAUCHARIYA,GAUCHARIYA,2,75
NARMADA,TILAKWADA,GEGDIYA,GEGDIYA,5,45
NARMADA,TILAKWADA,GODHAM,GODHAM,1,79
NARMADA,TILAKWADA,GOLATALAVDI,GOLATALAVDI,9,193
NARMADA,TILAKWADA,HAFISHPURA,HAFISHPURA,33,162
NARMADA,TILAKWADA,HARIPURA,HARIPURA,2,38
NARMADA,TILAKWADA,HIJADA MAHUDI,HIJADAMAHUDI,7,123
NARMADA,TILAKWADA,HIMMATPURA,HIMMATPURA,2,24
NARMADA,TILAKWADA,IDARMA,IDARMA,7,124
NARMADA,TILAKWADA,JALODRA,JALODRA,4,371
NARMADA,TILAKWADA,JESINGPURA,JESINGPURA,10,74
NARMADA,TILAKWADA,JETPUR,JETPUR,8,112
NARMADA,TILAKWADA,KAKDIYA,KAKDIYA,5,136
NARMADA,TILAKWADA,KAMSOLI,KAMSOLI,7,177
NARMADA,TILAKWADA,KANDLEJ,KANDLEJ,4,79
NARMADA,TILAKWADA,KANTHARPURA,KANTHARPURA,11,397
NARMADA,TILAKWADA,KARELI,KARELI,8,247
NARMADA,TILAKWADA,KASOTIYA,KASOTIYA,1,132
NARMADA,TILAKWADA,KASUNDER,KASUNDER,5,62
NARMADA,TILAKWADA,KATKOI,KATKOI,18,132
NARMADA,TILAKWADA,KESARPURA,KESARPURA,1,36
NARMADA,TILAKWADA,KHAROD,KHAROD,1,127
NARMADA,TILAKWADA,KHATAAASITTRA,KHATAAASITTRA,4,96
NARMADA,TILAKWADA,KHUSALPURA,KHUSALPURA,6,78
NARMADA,TILAKWADA,KOYARI,KOYARI,5,81
NARMADA,TILAKWADA,LILGHATH,LILGHATH,1,74
NARMADA,TILAKWADA,LIMDIYA,LIMDIYA,3,155
NARMADA,TILAKWADA,LIMPARA,LIMPARA,11,407
NARMADA,TILAKWADA,MANGU,MANGU,3,121
NARMADA,TILAKWADA,MARSAN,MARSAN,6,188
NARMADA,TILAKWADA,MARUDHIYA,MARUDHIYA,1,114
NARMADA,TILAKWADA,MORA,MORA,2,51
NARMADA,TILAKWADA,MORIYA,MORIYA,4,289
NARMADA,TILAKWADA,NALGAM,NALGAM,3,75
NARMADA,TILAKWADA,NALIYA,NALIYA,7,249
NARMADA,TILAKWADA,NAMALPUR,NAMALPUR,1,94
NARMADA,TILAKWADA,NAMARIYA,NAMARIYA,15,218
NARMADA,TILAKWADA,NANVORA,NANVORA,1,86
NARMADA,TILAKWADA,NAVAPURA,NAVAPURA,2,89
NARMADA,TILAKWADA,NAVAPURA(U),NAVAPURAU,13,108
NARMADA,TILAKWADA,ODAMBIYA,ODAMBIYA,1,232
NARMADA,TILAKWADA,PINCHHIPURA,PINCHHIPURA,19,615
NARMADA,TILAKWADA,PINDOLI,PINDOLI,3,175
NARMADA,TILAKWADA,PUCHHPURA,PUCHHPURA,3,145
NARMADA,TILAKWADA,RAMPURA,RAMPURA,1,127
